# Discretely self-similar (Choptuik) solution of the Einstein / massless-scalar
# system in spherical symmetry, from the fixed-point equation
#     S_(Delta/2)[H] + H = 0
# solved by black-box Newton-Krylov with no tuning of initial data
# (src/fixedpoint/dss_newton.py in the code deposit cited by the paper).
#
# Grid:         X is PIECEWISE uniform in the first three files, with step
#               0.01 on [0, 0.5), 0.025 on [0.5, 2) and 0.05 on [2, 4];
#               151 rows.  The adjoint file uses the 224 Chebyshev
#               collocation nodes of its own solve instead, at full double
#               precision, for the reason given in its header (see below).
#
# Coordinates:  T = -ln(u* - u),  X = r/(u* - u)
# State:        H(X) = h = d(r phi)/dr        (dimensionless, scale invariant)
# Constraints:  Hbar = (1/X) int_0^X H dX  ( = phi exactly )
#               ln g = 4 pi int_0^X (H-Hbar)^2 dX/X
#               gbar = (1/X) int_0^X g dX
# Evolution:    H_T = -(X - gbar/2) H_X + (g-gbar)(H-Hbar)/(2X)
# Antiperiodic: H(T + Delta/2, X) = -H(T, X)
#
# Delta   = 3.445452403(4)  value adopted in the paper, from the Chebyshev
#                          sequence; the bracket is that sequence's own
#                          scatter over resolution, not an error bound
#                          Martin-Garcia & Gundlach 2003: 3.445452402(3)
#           Each file also carries the Delta of the solve it came from, with
#           that solve, below:
#             profile, growing mode      finite differences, N = 800
#             lam_1 mode, lam_1 adjoint  Chebyshev, N = 224
# gamma   = 0.3739608      = 1/lam_0, from lam_0 = 2.674077202
# lam_0   = +2.6740772     the one growing mode among spherical perturbations
#                          smooth across the horizon, symmetry modes aside
# lam_g   = +1.0000000     gauge mode u* -> u* + d; exactly 1
# lam     =  0 (twice)     phase (T -> T + a) and constant (H -> H + c)
# lam_1   = -0.8948202     least-damped decaying mode; first determination
# mu      =  0.6139        transverse Floquet exponent of the self-similarity
#                          horizon, treated as the repelling periodic orbit of
#                          the ray equation.  A RAY starting a distance eps
#                          inside it reaches the centre at T = (1/mu) ln(1/eps)
#                          + C(T) + o(1) as eps -> 0, with C of period
#                          Delta/2.  Only the log is fixed by mu: at arrival
#                          the separation is O(1), so the linearization does
#                          not reach the endpoint and C also carries the
#                          nonlinear transit to the centre.  Measured over 7.2
#                          half-periods the remainder oscillates between 2.19
#                          and 2.43 without settling; one harmonic of period
#                          Delta/2 accounts for 62% of the variance.  This is a
#                          statement about characteristics only: the size of a
#                          field perturbation inside the horizon is set by the
#                          Floquet spectrum, and the growing, gauge and neutral
#                          directions do not decay (Sec. VI D of the paper).
# X_h(0)  = 1.352471       horizon periodic orbit at the reference phase
# max X_h = 1.560820       its maximum over the cycle
#
# Parity under Delta/2 (from the sign of the half-period multiplier nu):
#   lam_0, lam_g, phase  are ANTIperiodic -> odd harmonics only (like phi)
#   constant, lam_1      are  periodic    -> even harmonics only
#
# Phase is an exact lam = 0 freedom, so every T-translate is equally a solution.
#
# Least-damped decaying mode, from the CHEBYSHEV fixed point at N = 224,
# Xmax = 4 (Delta = 3.4454523478).  lam_1 = -0.8948202,
# nu_1 = +0.2140533 > 0 -> PERIODIC under Delta/2, EVEN harmonics.
# Eigen-residual 1.0e-14; eigenvector smooth (1e-13 of its Chebyshev energy
# above mode 2N/3).  N = 208 and N = 224 agree to 6 digits.
#
# On the outer boundary: at FIXED N a scan in Xmax moves the boundary and also
# coarsens the grid near the horizon, so it does not bound the sensitivity to
# either separately -- and at N = 224 the joint spread over Xmax = 3..6
# (5.9e-4) is in fact SMALLER than the fixed-domain resolution spread
# (2.4e-3), i.e. the two effects partly cancel.  Matching the near-horizon
# node spacing h (the gap bracketing X_h = 1.3525) by raising N with Xmax
# comes closer to a pure domain scan:
#     (N=176, Xmax=3, h=0.02682, 83 nodes inside)  lam_1 = -0.893643
#     (N=224, Xmax=4, h=0.02671, 89 nodes inside)  lam_1 = -0.894820
#     (N=262, Xmax=5, h=0.02667, 91 nodes inside)  lam_1 = -0.895916
#     (N=298, Xmax=6, h=0.02651, 94 nodes inside)  lam_1 = -0.898995
# but not to a pure one: the interior node count still grows, and on a global
# collocation grid every node is fixed by (N, Xmax), so no control moves the
# boundary alone.  So the honest number is the ENVELOPE over the whole
# two-parameter family: over the 15 converged solves with N >= 176 whose
# leading decaying eigenvalue is real and whose outer boundary satisfies the
# outflow condition (Xmax = 3..6, N = 176..298), lam_1 is
# in [-0.8990, -0.8936], a spread of 5.4e-3 -- half the quoted +-0.010 -- while
# the next eigenvalue below spans 0.59 over the same solves, a factor of 110.
# Table III of the paper carries this; make_tables._matched() regenerates it.
#
# This fixed point sits 0.0075 slow-time units (0.22% of an echo) from the
# phase of choptuik_dss_profile.txt.
#
# Its own background H is therefore given here alongside the mode, so that mode
# and background are consistent.  It is RESAMPLED onto the piecewise-uniform
# grid; for a projection with the adjoint use the background column of
# choptuik_dss_lam1_adjoint.txt instead, which is on the collocation nodes.
#
# dH_1 is the RIGHT eigenvector, J v = nu_1 v: the response.  Normalised to
# unit maximum; sign fixed by requiring dH_1 > 0 at the outer edge.  Only 26%
# of its |v|^2 dX weight lies inside max_T X_h = 1.5608 (the unweighted node
# sum would say 18%; the dX measure is the one quoted).  The LEFT eigenvector
# -- the receptivity, and the instrument that reads a_1 out of evolution data
# -- is in choptuik_dss_lam1_adjoint.txt; it is not tabulated here because it
# is not a smooth function of X and must not be interpolated.
#
#      X            H              dH_1
    3.150000000    0.002087658    0.632517556
    3.200000000    0.001952728    0.654668739
    3.250000000    0.001825326    0.676741842
    3.300000000    0.001704979    0.698739360
    3.350000000    0.001591253    0.720663745
    3.400000000    0.001483743    0.742517696
    3.450000000    0.001382075    0.764303801
    3.500000000    0.001285904    0.786024652
    3.550000000    0.001194906    0.807682102
    3.600000000    0.001108783    0.829277249
    3.650000000    0.001027256    0.850811533
    3.700000000    0.000950066    0.872286742
    3.750000000    0.000876972    0.893705158
    3.800000000    0.000807747    0.915068781
    3.850000000    0.000742180    0.936378810
    3.900000000    0.000680073    0.957636435
    3.950000000    0.000621242    0.978842950
    4.000000000    0.000565514    1.000000000
